1104;4;CHAQUETA AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:03:53.000;NULL;12632256;0;;NULL;;0,00;0,00
1105;4;POLO M/C AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:04:07.000;NULL;12632256;0;;NULL;;0,00;0,00
1106;4;POLO M/L AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:04:18.000;NULL;12632256;0;;NULL;;0,00;0,00
1107;4;BABY NIÑA AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:04:30.000;NULL;12632256;0;;NULL;;0,00;0,00
1108;4;BABY NIÑO AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:04:40.000;NULL;12632256;0;;NULL;;0,00;0,00
1109;4;CHANDAL AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:04:51.000;NULL;12632256;0;;NULL;;0,00;0,00
1110;4;CAMISETA AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:05:02.000;NULL;12632256;0;;NULL;;0,00;0,00
1111;4;PANTALON CORTO A.DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:05:48.000;NULL;12632256;0;;NULL;;0,00;0,00
1112;4;PANTALON CORTO CHANDAL AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:06:05.000;NULL;12632256;0;;NULL;;0,00;0,00
1113;4;POLO RUGBY AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:06:20.000;NULL;12632256;0;;NULL;;0,00;0,00
1114;4;PANTALON LARGO CHANDAL AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:07:07.000;NULL;12632256;0;;NULL;;0,00;0,00
1115;4;PANTALON NIÑA AMOR DE DIOS;0;0,01;0,00;N;N;N;1;1;2020-08-04 19:07:20.000;NULL;12632256;0;;NULL;;0,00;0,00
1116;4;PANTALON CORTO UNIFORME;0;0,01;0,00;N;N;N;1;1;2020-09-24 12:00:01.000;NULL;12632256;0;;NULL;;0,00;0,00
1117;4;FORRO POLAR A. DE DIOS;0;0,01;0,00;N;N;N;1;1;2021-03-22 13:32:55.000;NULL;12632256;0;;NULL;;0,00;0,00
12;2;UNIFORMIDAD ADORATRICES;0;0,01;0,00;N;N;N;1;1;2024-07-03 17:48:07.000;NULL;12632256;0;;NULL;;0,00;0,00
